name	ingrient	url	pic	step	instrouction	comment
Acapulco No.2	"{'Patr?n Reposado tequila': '1 oz', 'Liquore Strega': '1 oz', 'Freshly squeezed lemon juice': '1 oz', 'Egg white': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4585/acapulco-no2	https://cdn.diffords.com/contrib/stock-images/2018/09/5b9b9c15b44ed.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Egg white is potentially hazardous if used incorrectly.	null
Accoutrement	"{'Calvados brandy': '2 oz', 'Liquore Strega': '3/4 oz', 'Cl?ment Cr?ole Shrubb liqueur': '1/2 oz', 'Freshly squeezed lemon juice': '3/4 oz', ""Peychaud's or other Creole-style bitters"": '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/4624/accoutrement	https://cdn.diffords.com/contrib/stock-images/2018/11/5bdc70877a734.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Chris originally garnished this Calvados Sidecar/Applecart-like cocktail with brandied cherries but Strega's excellent chocolates seem a far more fitting accoutrement.	null
Ace	"{'Rutte Dry Gin': '2 oz', 'Giffard Grenadine Syrup': '1/2 oz', 'Single cream / half-and-half': '1/2 oz', 'Milk (semi-skimmed/2% fat)': '1/2 oz', 'Pasteurised egg white': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/13/ace	https://cdn.diffords.com/contrib/stock-images/2017/4/04/2017d7e147c0b01f0822181897d671009753.jpg	"DRY SHAKE (without ice) all ingredients to emulsify. Add ice, SHAKE again and fine strain into chilled glass."	"Pleasant, creamy, sweetened gin. Add more pomegranate syrup to taste."	null
Ace Of Clubs Daiquiri	"{'Dutch White Cr?me de Cacao': '1/2 oz', 'Havana Club 3 Year Old rum': '2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/14/ace-of-clubs-daiquiri	https://cdn.diffords.com/contrib/stock-images/2017/4/00/201729bff3ee04b335a5b8a02aa180a0aeeb.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	A Daiquiri with a hint of chocolate.	null
Achilles Heel	"{'Bison grass vodka': '2 oz', 'Giffard Framboise de Ronce (black raspberry liqueur)': '1/4 oz', 'Peachtree Liqueur': '1/4 oz', 'Pressed apple juice': '1 oz', 'Freshly squeezed lemon juice': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/15/achilles-heel	https://cdn.diffords.com/contrib/stock-images/2015/8/49/2015383cc7e4d6495c93d5076b6407daa56c.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	If you like French Martinis you'll love this semi-sweet Tatanka.	null
Act of Violets	"{'Rutte Dry Gin': '2 oz', 'Martini Extra Dry vermouth': '1/3 oz', 'Cr?me de violette liqueur': '2/3 oz', 'Freshly squeezed lemon juice': '2/3 oz', 'Angostura or other aromatic bitters': '2 dash', 'Pasteurised egg white': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2771/act-of-violets	https://cdn.diffords.com/contrib/stock-images/2017/4/15/20175659a055fc1fa9131e363796eaee1ce5.jpg	DRY SHAKE all ingredients (without ice). SHAKE again with ice and fine strain into chilled glass.	Silky berry fruit fortified with gin and balanced with lemon juice and dry vermouth.	null
Ad Astra	"{'Rutte Dry Gin': '1 2/3 oz', 'Luxardo Maraschino liqueur': '1/3 oz', 'Cr?me de violette liqueur': '1/3 oz', 'Freshly squeezed lemon juice': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra	https://cdn.diffords.com/contrib/stock-images/2019/09/5d72548d70adb.jpg	STIR all ingredients with ice and strain into chilled glass.	"Ad Astra is a Latin phrase meaning ""to the stars"", an apt name for this spirituous and complex riff on a classic Aviation."	"[[""What a strange take on the original Aviation. A less saour more fragrant version it's more like a fragrance than a drink. If I score some more castor oil and add it to my bottle list on here it'll increase the amount of cocktails by one.""]]"
Adam & Eve	"{'Bourbon whiskey': '2 oz', ""Galliano L'Autentico liqueur"": '1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Angostura or other aromatic bitters': '3 dash'}"	https://www.diffordsguide.com/cocktails/recipe/16/adam-and-eve	https://cdn.diffords.com/contrib/stock-images/2015/8/56/201529223d9b669bd340416f2aba5a58f73c.jpg	SHAKE all ingredients with ice and strain into ice filled glass.	"Lovers of the Sazerac will appreciate this herbal, bourbon-laced concoction."	null
Adam & Eve #2	"{'Rutte Dry Gin': '1 oz', 'Cognac VSOP': '1 oz', 'Freshly squeezed lemon juice': '1 oz', 'Giffard Cassis Noir de Bourgogne': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2148/adam-and-eve-2	https://cdn.diffords.com/contrib/stock-images/2017/4/15/201793efd5c9cf1842000a38bd666eae65b3.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Fruity but not too sweet.	null
Addington	"{'Martini Rosso sweet vermouth': '2 oz', 'Martini Extra Dry vermouth': '1 oz', 'Soda from siphon': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2135/addington	https://cdn.diffords.com/contrib/stock-images/2017/4/17/20172897cbfaf7b5034661e22fcf65fca403.jpg	SHAKE first two ingredients with ice and fine strain into chilled glass. TOP with just the merest squirt of soda from chilled siphon.	"Substituting vermouths, such as Martini Reserva Rubino, dramatically alters the character of this cocktail."	"[['The video was wrongly uploaded to this page. It also correctly appears on ""The Addington"" page, differentiated by ""The"" in the name. I will have the video removed from this page. Many thanks for bringing to my attention.']]"
Addison	"{'Rutte Dry Gin': '1 1/2 oz', 'Martini Rosso sweet vermouth': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2136/addison	https://cdn.diffords.com/contrib/stock-images/2015/8/27/201572cf002705fc7e31fef47f07ebb19525.jpg	STIR all ingredients with ice and fine strain into chilled glass.	Basically a very wet Sweet Martini.	null
Adelaide Swizzle	"{'Bacardi Carta Blanca light rum': '2 oz', 'Falernum liqueur': '3/4 oz', 'Freshly squeezed lime juice': '1/2 oz', ""Peychaud's or other Creole-style bitters"": '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/511/adelaide-swizzle	https://cdn.diffords.com/contrib/stock-images/2015/8/36/201544395885a8c62d8462a5ff210b988bc9.jpg	POUR ingredients into chilled glass and half fill with crushed ice. SWIZZLE with a swizzle stick (or churn with a barspoon). Add more crushed ice to fill and SWIZZLE some more. Serve with straws.	"A slightly pink, dry, spicy long drink with rum and a hint of cloves and lime."	null
Adios	"{'Coffee liqueur': '3/4 oz', 'Patr?n Reposado tequila': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/17/adios	https://cdn.diffords.com/contrib/stock-images/2015/8/29/20155b282f40cd5e78c91eb19ba489282345.jpg	Refrigerate ingredients then LAYER in chilled glass by carefully pouring in the order shown here.	Surprisingly tasty with a potent agave reminder of what you've just knocked back.	null
Adios Amigos #2	"{'Rutte Dry Gin': '1 oz', 'Cognac VSOP': '1/2 oz', 'Bacardi Carta Blanca light rum': '1/2 oz', 'Martini Rosso sweet vermouth': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2137/adios-amigos-2	https://cdn.diffords.com/contrib/stock-images/2015/8/38/2015d5cd2437c0a79c1ff9aa32bdb133e1c1.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	We have added a dash of sugar to what was originally a bone dry recipe.	null
Adios Amigos Cocktail	"{'Bacardi Carta Blanca light rum': '1 oz', 'Cognac VSOP': '1/2 oz', 'Rutte Dry Gin': '1/2 oz', 'Martini Extra Dry vermouth': '1/2 oz', 'Freshly squeezed lime juice': '1/4 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Chilled water (omit if using wet ice)': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/512/adios-amigos-cocktail	https://cdn.diffords.com/contrib/stock-images/2015/8/31/20156966d62428e22cd61c6f41d2d9cbf8c1.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"To quote Victor Bergeron, ""You know that adios means good-bye. You drink two or three of these, and it's adios, believe me, it's adios."""	null
Admiral's Salute	"{'Bacardi 8 year old rum': '1 1/2 oz', 'Cocchi Americano Bianco': '2/3 oz', 'Fino sherry': '1/3 oz', 'Giffard Grenadine Syrup': '1/4 oz', 'Angostura or other aromatic bitters': '1 dash', 'Peach bitters': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/4172/admirals-salute	https://cdn.diffords.com/contrib/stock-images/2017/5/21/20171f1be533b52e6a526c8c5a77f06ffabc.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Making your own grenadine, as per Darren¡¦s recipe, will affect the balance and success of this fruity complex cocktail."	null
Adonis	"{'Fino sherry': '2 oz', 'Martini Rosso sweet vermouth': '1 oz', 'Orange bitters': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/18/adonis	https://cdn.diffords.com/contrib/stock-images/2015/8/32/201568b42892889fa80a67537e3406631fe1.jpg	STIR all ingredients with ice and strain into chilled glass.	Orange zest twist	[['Works extremely well with Palo Cortado Sherry']]
Affinity	"{""Dewar's 12 Year Old Scotch whisky"": '1 oz', 'Vermouth amaro': '1 oz', 'Martini Extra Dry vermouth': '1 oz', 'Angostura or other aromatic bitters': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/19/affinity	https://cdn.diffords.com/contrib/stock-images/2015/8/35/20155d3de59e113acb12aa16f25d47f21fa9.jpg	STIR all ingredients with ice and strain into chilled glass.	Lemon zest twist	"[[""This is a lovely, comforting twist on a perfect Manhattan. I tried it with Jerry Thomas' Own Decanter Bitters and they worked especially well.""]]"
Affogato Cocktail	"{'Bepi Tosolini Grappa di Moscato': '1 1/2 oz', 'Coffee liqueur': '1/2 oz', 'De Kuyper Brown Cr?me de Cacao Brown': '1/2 oz', 'Espresso coffee (freshly made & hot)': '1 oz', 'Vanilla ice-cream': '1 scoop'}"	https://www.diffordsguide.com/cocktails/recipe/3357/affogato-cocktail	https://cdn.diffords.com/contrib/stock-images/2015/7/29/201545f6c346191e51f3ed6fc2136848d3bd.jpg	BLEND all ingredients with three cubes ice.	"Based on the classic Italian dessert of the same name, this after-dinner cocktail blends coffee and chocolate with ice-cream, appropriately fortified with a splash of grappa."	null
After Eight	"{'Ketel One Vodka': '1/2 oz', 'Dutch White Cr?me de Cacao': '1/2 oz', 'Giffard Peppermint Pastille cr?me de menthe': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/20/after-eight	https://cdn.diffords.com/contrib/stock-images/2015/8/27/2015fcf896a4b102fffe942c6931333a6dc8.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Looks like mouthwash but tastes like liquid After Eight chocolates. Dessert and after dinner minty drink in one.	null
After Hours	"{'Rutte Dry Gin': '1 1/2 oz', 'Luxardo Maraschino liqueur': '1/3 oz', 'Mentzendorff Kummel Liqueur': '1/3 oz', 'Orange bitters': '1 dash', 'Chilled water': '1/3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4717/after-hours	https://cdn.diffords.com/contrib/stock-images/2019/04/5cb6fa3d33092.jpg	STIR all ingredients with ice and strain into chilled glass.	Martini-like but with delicate liqueur richness. Lightly spicy and faintly nutty.	null
Afterburner	"{'Giffard Menthe Pastille white cr?me de menthe': '1 oz', 'White overproof rum': '1/2 oz', 'Coffee liqueur': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/22/afterburner	https://cdn.diffords.com/contrib/stock-images/2015/8/57/2015f17ccdb12d4f87bebe29927e308e5ce7.jpg	"POUR all ingredients into glass, swirl to mix, Flamb? and then extinguish flame. Please take care and beware of hot glass rim."	A surprisingly smooth and moreish peppermint-laced drink.	null
Aged Honey Daiquiri	"{'Havana Club 7yo rum': '2 oz', 'Raw runny honey (preferably orange blossom)': '1 1?2 spoon', 'Freshly squeezed lime juice': '1/2 oz', 'Chilled water': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/24/aged-honey-daiquiri	https://cdn.diffords.com/contrib/stock-images/2017/4/01/2017da1218d3fe2cee63211b77950a07bdaf.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Rich flavoursome honey replaces sugar syrup in this delicious Daiquiri. The fuller the honey, perhaps the bigger the rum."	null
Agent Orange	"{'Ketel One Vodka': '1 oz', 'Grand Marnier or other cognac orange liqueur': '1/2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Freshly squeezed orange juice': '2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/25/agent-orange	https://cdn.diffords.com/contrib/stock-images/2015/8/02/2015ef4367d486694a4102a7d5ea0e3b6957.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Fresh orange is good for you. This has all of the flavour but few of the health benefits.	null
Aggravation	"{""Dewar's 12 Year Old Scotch whisky"": '2 oz', 'Coffee liqueur': '3/4 oz', 'Single cream / half-and-half': '3/4 oz', 'Milk (semi-skimmed/2% fat)': '3/4 oz', 'Giffard Sugar Cane Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/26/aggravation	https://cdn.diffords.com/contrib/stock-images/2015/8/03/2015dba85784873155aec1038ba72838560f.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	"If you like Scotch and enjoy creamy drinks, you'll love this."	null
Agua De Cuba	"{'Watermelon (fresh) (chopped)': '1 slice', 'Havana Club 3 Year Old rum': '2 oz', 'Falernum liqueur': '2/3 oz', 'Freshly squeezed lemon juice': '2/3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3262/agua-de-cuba	https://cdn.diffords.com/contrib/stock-images/2013/11/32/2013182d4e99ad930acb2077bfa7a9bc893a.jpg	"Cut watermelon into 16 segments, chop the flesh from one segment into cubes and MUDDLE in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass."	A light summery rum-based drink with fresh watermelon and subtle clove spice. We prefer strained into a coupe glass rather than a flute.	null
Aigua de Val?ncia	"{'Rutte Dry Gin': '1 oz', 'Ketel One Vodka': '1 oz', 'Freshly squeezed orange juice': '2 1/2 oz', 'Giffard Sugar Cane Syrup': '1/3 oz', 'Cava sparkling wine (chilled)': '2 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4802/aigua-de-valencia	https://cdn.diffords.com/contrib/stock-images/2019/08/5d55422c1262f.jpg	STIR first 4 ingredients with ice and strain into ice-filled glass that has first been charged with Cava.	"This boozier Spanish take on a Mimosa is authentically made with the juice of oranges from the Valencia region. Perfect for a lazy hot afternoon, preferably served with some Spanish sun."	null
Air Mail	"{'Havana Club 3 Year Old rum': '1 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Honey syrup (3 honey to 1 water)': '1/2 oz', 'Brut Champagne': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/27/air-mail	https://cdn.diffords.com/contrib/stock-images/2020/02/5e3d5c1d760b7.jpg	SHAKE all ingredients with ice and strain into an ice-filled glass (preferably a column of ice). TOP with champagne.	Tip of a mint sprig or serve naked	null
Aj? Dulce	"{'Cucumber peeled (English)': '3 slice', 'Black Tears cacao & coffee spiced rum': '1 1/3 oz', ""Pimm's No. 1 Cup"": '2/3 oz', 'Freshly squeezed lime juice': '2/3 oz', 'Hot pepper sauce': '2 dash', 'Thomas Henry Ginger Ale': '3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4933/aji-dulce	https://cdn.diffords.com/contrib/stock-images/2019/12/5dfcecd67cece.jpg	"MUDDLE cucumber in base of shaker. Add other ingredients, SHAKE with ice and fine strain into ice-filled glass. TOP with ginger ale."	"In South American Spanish aj? means 'chili pepper' and dulce means 'sweet', so the name of this drink translates as 'sweet chili pepper'."	null
Aku Aku	"{'Bacardi Carta Blanca light rum': '1 oz', 'Peachtree Liqueur': '1/2 oz', 'Fresh pressed pineapple juice': '1 1/2 oz', 'Giffard Sugar Cane Syrup': '1/2 oz', 'Freshly squeezed lime juice': '3/4 oz', 'Mint leaves': '10 fresh'}"	https://www.diffordsguide.com/cocktails/recipe/513/aku-aku	https://cdn.diffords.com/contrib/stock-images/2015/8/05/2015325d197d57cfa665b7ab9568328a484d.jpg	BLEND all ingredients with 6oz scoop of crushed ice. Serve with short straws.	This Tiki classic looks a little like frozen stagnant pond water but tastes minty fresh and rather good.	null
Alabama Slammer	"{'Southern Comfort': '1 1/2 oz', 'Disaronno Originale amaretto': '1/2 oz', 'Rutte Sloe Gin': '1/2 oz', 'Freshly squeezed orange juice': '2 oz', 'Freshly squeezed lemon juice': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/30/alabama-slammer	https://cdn.diffords.com/contrib/stock-images/2015/8/13/2015a6de745827cbe3ca3f320bfdb1f66929.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Rich in flavour and quite sweet with a citrus bite. Surprisingly peachy!	null
